id	chrom	start	stop	angsd_chrom	mh_label
scaff_grp_0035	NW_024603417.1	1	1514	NW-024603417.1	unk-35
scaff_grp_0035	NW_024603418.1	1	1515	NW-024603418.1	unk-35
scaff_grp_0035	NW_024603419.1	1	1515	NW-024603419.1	unk-35
scaff_grp_0035	NW_024603420.1	1	1516	NW-024603420.1	unk-35
scaff_grp_0035	NW_024603421.1	1	1516	NW-024603421.1	unk-35
scaff_grp_0035	NW_024603422.1	1	1516	NW-024603422.1	unk-35
scaff_grp_0035	NW_024603423.1	1	1517	NW-024603423.1	unk-35
scaff_grp_0035	NW_024603424.1	1	1517	NW-024603424.1	unk-35
scaff_grp_0035	NW_024603425.1	1	1518	NW-024603425.1	unk-35
scaff_grp_0035	NW_024603426.1	1	1520	NW-024603426.1	unk-35
scaff_grp_0035	NW_024603427.1	1	1524	NW-024603427.1	unk-35
scaff_grp_0035	NW_024603428.1	1	1525	NW-024603428.1	unk-35
scaff_grp_0035	NW_024603429.1	1	1525	NW-024603429.1	unk-35
scaff_grp_0035	NW_024603430.1	1	1526	NW-024603430.1	unk-35
scaff_grp_0035	NW_024603431.1	1	1527	NW-024603431.1	unk-35
scaff_grp_0035	NW_024603432.1	1	1528	NW-024603432.1	unk-35
scaff_grp_0035	NW_024603433.1	1	1528	NW-024603433.1	unk-35
scaff_grp_0035	NW_024603434.1	1	1529	NW-024603434.1	unk-35
scaff_grp_0035	NW_024603435.1	1	1530	NW-024603435.1	unk-35
scaff_grp_0035	NW_024603436.1	1	1531	NW-024603436.1	unk-35
scaff_grp_0035	NW_024603437.1	1	1531	NW-024603437.1	unk-35
scaff_grp_0035	NW_024603438.1	1	1531	NW-024603438.1	unk-35
scaff_grp_0035	NW_024603439.1	1	1534	NW-024603439.1	unk-35
scaff_grp_0035	NW_024603440.1	1	1535	NW-024603440.1	unk-35
scaff_grp_0035	NW_024603441.1	1	1536	NW-024603441.1	unk-35
scaff_grp_0035	NW_024603442.1	1	1536	NW-024603442.1	unk-35
scaff_grp_0035	NW_024603443.1	1	1536	NW-024603443.1	unk-35
scaff_grp_0035	NW_024603444.1	1	1537	NW-024603444.1	unk-35
scaff_grp_0035	NW_024603445.1	1	1538	NW-024603445.1	unk-35
scaff_grp_0035	NW_024603446.1	1	1539	NW-024603446.1	unk-35
scaff_grp_0035	NW_024603447.1	1	1540	NW-024603447.1	unk-35
scaff_grp_0035	NW_024603448.1	1	1540	NW-024603448.1	unk-35
scaff_grp_0035	NW_024603449.1	1	1541	NW-024603449.1	unk-35
scaff_grp_0035	NW_024603450.1	1	1542	NW-024603450.1	unk-35
scaff_grp_0035	NW_024603451.1	1	1543	NW-024603451.1	unk-35
scaff_grp_0035	NW_024603452.1	1	1545	NW-024603452.1	unk-35
scaff_grp_0035	NW_024603453.1	1	1546	NW-024603453.1	unk-35
scaff_grp_0035	NW_024603454.1	1	1547	NW-024603454.1	unk-35
scaff_grp_0035	NW_024603455.1	1	1547	NW-024603455.1	unk-35
scaff_grp_0035	NW_024603456.1	1	1549	NW-024603456.1	unk-35
scaff_grp_0035	NW_024603457.1	1	1552	NW-024603457.1	unk-35
scaff_grp_0035	NW_024603458.1	1	1555	NW-024603458.1	unk-35
scaff_grp_0035	NW_024603459.1	1	1557	NW-024603459.1	unk-35
scaff_grp_0035	NW_024603460.1	1	1560	NW-024603460.1	unk-35
scaff_grp_0035	NW_024603461.1	1	1561	NW-024603461.1	unk-35
scaff_grp_0035	NW_024603462.1	1	1562	NW-024603462.1	unk-35
scaff_grp_0035	NW_024603463.1	1	1563	NW-024603463.1	unk-35
scaff_grp_0035	NW_024603464.1	1	1563	NW-024603464.1	unk-35
scaff_grp_0035	NW_024603465.1	1	1566	NW-024603465.1	unk-35
scaff_grp_0035	NW_024603466.1	1	1569	NW-024603466.1	unk-35
scaff_grp_0035	NW_024603467.1	1	1570	NW-024603467.1	unk-35
scaff_grp_0035	NW_024603468.1	1	1572	NW-024603468.1	unk-35
scaff_grp_0035	NW_024603469.1	1	1573	NW-024603469.1	unk-35
scaff_grp_0035	NW_024603470.1	1	1574	NW-024603470.1	unk-35
scaff_grp_0035	NW_024603471.1	1	1575	NW-024603471.1	unk-35
scaff_grp_0035	NW_024603472.1	1	1576	NW-024603472.1	unk-35
scaff_grp_0035	NW_024603473.1	1	1578	NW-024603473.1	unk-35
scaff_grp_0035	NW_024603474.1	1	1581	NW-024603474.1	unk-35
scaff_grp_0035	NW_024603475.1	1	1583	NW-024603475.1	unk-35
scaff_grp_0035	NW_024603476.1	1	1584	NW-024603476.1	unk-35
scaff_grp_0035	NW_024603477.1	1	1585	NW-024603477.1	unk-35
scaff_grp_0035	NW_024603478.1	1	1587	NW-024603478.1	unk-35
scaff_grp_0035	NW_024603479.1	1	1587	NW-024603479.1	unk-35
scaff_grp_0035	NW_024603480.1	1	1588	NW-024603480.1	unk-35
scaff_grp_0035	NW_024603481.1	1	1588	NW-024603481.1	unk-35
scaff_grp_0035	NW_024603482.1	1	1592	NW-024603482.1	unk-35
scaff_grp_0035	NW_024603483.1	1	1592	NW-024603483.1	unk-35
scaff_grp_0035	NW_024603484.1	1	1593	NW-024603484.1	unk-35
scaff_grp_0035	NW_024603485.1	1	1594	NW-024603485.1	unk-35
scaff_grp_0035	NW_024603486.1	1	1594	NW-024603486.1	unk-35
scaff_grp_0035	NW_024603487.1	1	1594	NW-024603487.1	unk-35
scaff_grp_0035	NW_024603488.1	1	1597	NW-024603488.1	unk-35
scaff_grp_0035	NW_024603489.1	1	1602	NW-024603489.1	unk-35
scaff_grp_0035	NW_024603490.1	1	1603	NW-024603490.1	unk-35
scaff_grp_0035	NW_024603491.1	1	1605	NW-024603491.1	unk-35
scaff_grp_0035	NW_024603492.1	1	1609	NW-024603492.1	unk-35
scaff_grp_0035	NW_024603493.1	1	1609	NW-024603493.1	unk-35
scaff_grp_0035	NW_024603494.1	1	1609	NW-024603494.1	unk-35
scaff_grp_0035	NW_024603495.1	1	1610	NW-024603495.1	unk-35
scaff_grp_0035	NW_024603496.1	1	1611	NW-024603496.1	unk-35
scaff_grp_0035	NW_024603497.1	1	1611	NW-024603497.1	unk-35
scaff_grp_0035	NW_024603498.1	1	1611	NW-024603498.1	unk-35
scaff_grp_0035	NW_024603499.1	1	1613	NW-024603499.1	unk-35
scaff_grp_0035	NW_024603500.1	1	1613	NW-024603500.1	unk-35
scaff_grp_0035	NW_024603501.1	1	1615	NW-024603501.1	unk-35
scaff_grp_0035	NW_024603502.1	1	1617	NW-024603502.1	unk-35
scaff_grp_0035	NW_024603503.1	1	1620	NW-024603503.1	unk-35
scaff_grp_0035	NW_024603504.1	1	1621	NW-024603504.1	unk-35
scaff_grp_0035	NW_024603505.1	1	1623	NW-024603505.1	unk-35
scaff_grp_0035	NW_024603506.1	1	1623	NW-024603506.1	unk-35
scaff_grp_0035	NW_024603507.1	1	1628	NW-024603507.1	unk-35
scaff_grp_0035	NW_024603508.1	1	1628	NW-024603508.1	unk-35
scaff_grp_0035	NW_024603509.1	1	1632	NW-024603509.1	unk-35
scaff_grp_0035	NW_024603510.1	1	1632	NW-024603510.1	unk-35
scaff_grp_0035	NW_024603511.1	1	1632	NW-024603511.1	unk-35
scaff_grp_0035	NW_024603512.1	1	1632	NW-024603512.1	unk-35
scaff_grp_0035	NW_024603513.1	1	1633	NW-024603513.1	unk-35
scaff_grp_0035	NW_024603514.1	1	1635	NW-024603514.1	unk-35
scaff_grp_0035	NW_024603515.1	1	1636	NW-024603515.1	unk-35
scaff_grp_0035	NW_024603516.1	1	1640	NW-024603516.1	unk-35
scaff_grp_0035	NW_024603517.1	1	1643	NW-024603517.1	unk-35
scaff_grp_0035	NW_024603518.1	1	1645	NW-024603518.1	unk-35
scaff_grp_0035	NW_024603519.1	1	1645	NW-024603519.1	unk-35
scaff_grp_0035	NW_024603520.1	1	1646	NW-024603520.1	unk-35
scaff_grp_0035	NW_024603521.1	1	1652	NW-024603521.1	unk-35
scaff_grp_0035	NW_024603522.1	1	1653	NW-024603522.1	unk-35
scaff_grp_0035	NW_024603523.1	1	1656	NW-024603523.1	unk-35
scaff_grp_0035	NW_024603524.1	1	1656	NW-024603524.1	unk-35
scaff_grp_0035	NW_024603525.1	1	1658	NW-024603525.1	unk-35
scaff_grp_0035	NW_024603526.1	1	1659	NW-024603526.1	unk-35
scaff_grp_0035	NW_024603527.1	1	1659	NW-024603527.1	unk-35
scaff_grp_0035	NW_024603528.1	1	1659	NW-024603528.1	unk-35
scaff_grp_0035	NW_024603529.1	1	1659	NW-024603529.1	unk-35
scaff_grp_0035	NW_024603530.1	1	1662	NW-024603530.1	unk-35
scaff_grp_0035	NW_024603531.1	1	1663	NW-024603531.1	unk-35
scaff_grp_0035	NW_024603532.1	1	1665	NW-024603532.1	unk-35
scaff_grp_0035	NW_024603533.1	1	1667	NW-024603533.1	unk-35
scaff_grp_0035	NW_024603534.1	1	1667	NW-024603534.1	unk-35
scaff_grp_0035	NW_024603535.1	1	1668	NW-024603535.1	unk-35
scaff_grp_0035	NW_024603536.1	1	1669	NW-024603536.1	unk-35
scaff_grp_0035	NW_024603537.1	1	1670	NW-024603537.1	unk-35
scaff_grp_0035	NW_024603538.1	1	1671	NW-024603538.1	unk-35
scaff_grp_0035	NW_024603539.1	1	1672	NW-024603539.1	unk-35
scaff_grp_0035	NW_024603540.1	1	1674	NW-024603540.1	unk-35
scaff_grp_0035	NW_024603541.1	1	1678	NW-024603541.1	unk-35
scaff_grp_0035	NW_024603542.1	1	1678	NW-024603542.1	unk-35
scaff_grp_0035	NW_024603543.1	1	1681	NW-024603543.1	unk-35
scaff_grp_0035	NW_024603544.1	1	1683	NW-024603544.1	unk-35
scaff_grp_0035	NW_024603545.1	1	1684	NW-024603545.1	unk-35
scaff_grp_0035	NW_024603546.1	1	1685	NW-024603546.1	unk-35
scaff_grp_0035	NW_024603547.1	1	1690	NW-024603547.1	unk-35
scaff_grp_0035	NW_024603548.1	1	1690	NW-024603548.1	unk-35
scaff_grp_0035	NW_024603549.1	1	1696	NW-024603549.1	unk-35
scaff_grp_0035	NW_024603550.1	1	1697	NW-024603550.1	unk-35
scaff_grp_0035	NW_024603551.1	1	1700	NW-024603551.1	unk-35
scaff_grp_0035	NW_024603552.1	1	1701	NW-024603552.1	unk-35
scaff_grp_0035	NW_024603553.1	1	1703	NW-024603553.1	unk-35
scaff_grp_0035	NW_024603554.1	1	1704	NW-024603554.1	unk-35
scaff_grp_0035	NW_024603555.1	1	1704	NW-024603555.1	unk-35
scaff_grp_0035	NW_024603556.1	1	1704	NW-024603556.1	unk-35
scaff_grp_0035	NW_024603557.1	1	1707	NW-024603557.1	unk-35
scaff_grp_0035	NW_024603558.1	1	1709	NW-024603558.1	unk-35
scaff_grp_0035	NW_024603559.1	1	1709	NW-024603559.1	unk-35
scaff_grp_0035	NW_024603560.1	1	1710	NW-024603560.1	unk-35
scaff_grp_0035	NW_024603561.1	1	1710	NW-024603561.1	unk-35
scaff_grp_0035	NW_024603562.1	1	1713	NW-024603562.1	unk-35
scaff_grp_0035	NW_024603563.1	1	1713	NW-024603563.1	unk-35
scaff_grp_0035	NW_024603564.1	1	1715	NW-024603564.1	unk-35
scaff_grp_0035	NW_024603565.1	1	1717	NW-024603565.1	unk-35
scaff_grp_0035	NW_024603566.1	1	1717	NW-024603566.1	unk-35
scaff_grp_0035	NW_024603567.1	1	1719	NW-024603567.1	unk-35
scaff_grp_0035	NW_024603568.1	1	1721	NW-024603568.1	unk-35
scaff_grp_0035	NW_024603569.1	1	1721	NW-024603569.1	unk-35
scaff_grp_0035	NW_024603570.1	1	1723	NW-024603570.1	unk-35
scaff_grp_0035	NW_024603571.1	1	1723	NW-024603571.1	unk-35
scaff_grp_0035	NW_024603572.1	1	1724	NW-024603572.1	unk-35
scaff_grp_0035	NW_024603573.1	1	1725	NW-024603573.1	unk-35
scaff_grp_0035	NW_024603574.1	1	1725	NW-024603574.1	unk-35
scaff_grp_0035	NW_024603575.1	1	1726	NW-024603575.1	unk-35
scaff_grp_0035	NW_024603576.1	1	1726	NW-024603576.1	unk-35
scaff_grp_0035	NW_024603577.1	1	1728	NW-024603577.1	unk-35
scaff_grp_0035	NW_024603578.1	1	1731	NW-024603578.1	unk-35
scaff_grp_0035	NW_024603579.1	1	1731	NW-024603579.1	unk-35
scaff_grp_0035	NW_024603580.1	1	1734	NW-024603580.1	unk-35
scaff_grp_0035	NW_024603581.1	1	1736	NW-024603581.1	unk-35
scaff_grp_0035	NW_024603582.1	1	1741	NW-024603582.1	unk-35
scaff_grp_0035	NW_024603583.1	1	1742	NW-024603583.1	unk-35
scaff_grp_0035	NW_024603584.1	1	1742	NW-024603584.1	unk-35
scaff_grp_0035	NW_024603585.1	1	1744	NW-024603585.1	unk-35
scaff_grp_0035	NW_024603586.1	1	1744	NW-024603586.1	unk-35
scaff_grp_0035	NW_024603587.1	1	1747	NW-024603587.1	unk-35
scaff_grp_0035	NW_024603588.1	1	1747	NW-024603588.1	unk-35
scaff_grp_0035	NW_024603589.1	1	1750	NW-024603589.1	unk-35
scaff_grp_0035	NW_024603590.1	1	1753	NW-024603590.1	unk-35
scaff_grp_0035	NW_024603591.1	1	1756	NW-024603591.1	unk-35
scaff_grp_0035	NW_024603592.1	1	1757	NW-024603592.1	unk-35
scaff_grp_0035	NW_024603593.1	1	1759	NW-024603593.1	unk-35
scaff_grp_0035	NW_024603594.1	1	1760	NW-024603594.1	unk-35
scaff_grp_0035	NW_024603595.1	1	1761	NW-024603595.1	unk-35
scaff_grp_0035	NW_024603596.1	1	1763	NW-024603596.1	unk-35
scaff_grp_0035	NW_024603597.1	1	1763	NW-024603597.1	unk-35
scaff_grp_0035	NW_024603598.1	1	1763	NW-024603598.1	unk-35
scaff_grp_0035	NW_024603599.1	1	1765	NW-024603599.1	unk-35
scaff_grp_0035	NW_024603600.1	1	1765	NW-024603600.1	unk-35
scaff_grp_0035	NW_024603601.1	1	1765	NW-024603601.1	unk-35
scaff_grp_0035	NW_024603602.1	1	1768	NW-024603602.1	unk-35
scaff_grp_0035	NW_024603603.1	1	1769	NW-024603603.1	unk-35
scaff_grp_0035	NW_024603604.1	1	1769	NW-024603604.1	unk-35
scaff_grp_0035	NW_024603605.1	1	1770	NW-024603605.1	unk-35
scaff_grp_0035	NW_024603606.1	1	1771	NW-024603606.1	unk-35
scaff_grp_0035	NW_024603607.1	1	1771	NW-024603607.1	unk-35
scaff_grp_0035	NW_024603608.1	1	1772	NW-024603608.1	unk-35
scaff_grp_0035	NW_024603609.1	1	1778	NW-024603609.1	unk-35
scaff_grp_0035	NW_024603610.1	1	1781	NW-024603610.1	unk-35
scaff_grp_0035	NW_024603611.1	1	1783	NW-024603611.1	unk-35
scaff_grp_0035	NW_024603612.1	1	1784	NW-024603612.1	unk-35
scaff_grp_0035	NW_024603613.1	1	1784	NW-024603613.1	unk-35
scaff_grp_0035	NW_024603614.1	1	1784	NW-024603614.1	unk-35
scaff_grp_0035	NW_024603615.1	1	1785	NW-024603615.1	unk-35
scaff_grp_0035	NW_024603616.1	1	1788	NW-024603616.1	unk-35
scaff_grp_0035	NW_024603617.1	1	1790	NW-024603617.1	unk-35
scaff_grp_0035	NW_024603618.1	1	1790	NW-024603618.1	unk-35
scaff_grp_0035	NW_024603619.1	1	1792	NW-024603619.1	unk-35
scaff_grp_0035	NW_024603620.1	1	1794	NW-024603620.1	unk-35
scaff_grp_0035	NW_024603621.1	1	1794	NW-024603621.1	unk-35
scaff_grp_0035	NW_024603622.1	1	1795	NW-024603622.1	unk-35
scaff_grp_0035	NW_024603623.1	1	1798	NW-024603623.1	unk-35
scaff_grp_0035	NW_024603624.1	1	1801	NW-024603624.1	unk-35
scaff_grp_0035	NW_024603625.1	1	1803	NW-024603625.1	unk-35
scaff_grp_0035	NW_024603626.1	1	1805	NW-024603626.1	unk-35
scaff_grp_0035	NW_024603627.1	1	1807	NW-024603627.1	unk-35
scaff_grp_0035	NW_024603628.1	1	1807	NW-024603628.1	unk-35
scaff_grp_0035	NW_024603629.1	1	1809	NW-024603629.1	unk-35
scaff_grp_0035	NW_024603630.1	1	1813	NW-024603630.1	unk-35
scaff_grp_0035	NW_024603631.1	1	1813	NW-024603631.1	unk-35
scaff_grp_0035	NW_024603632.1	1	1814	NW-024603632.1	unk-35
scaff_grp_0035	NW_024603633.1	1	1814	NW-024603633.1	unk-35
scaff_grp_0035	NW_024603634.1	1	1814	NW-024603634.1	unk-35
scaff_grp_0035	NW_024603635.1	1	1814	NW-024603635.1	unk-35
scaff_grp_0035	NW_024603636.1	1	1816	NW-024603636.1	unk-35
scaff_grp_0035	NW_024603637.1	1	1817	NW-024603637.1	unk-35
scaff_grp_0035	NW_024603638.1	1	1819	NW-024603638.1	unk-35
scaff_grp_0035	NW_024603639.1	1	1819	NW-024603639.1	unk-35
scaff_grp_0035	NW_024603640.1	1	1822	NW-024603640.1	unk-35
scaff_grp_0035	NW_024603641.1	1	1824	NW-024603641.1	unk-35
scaff_grp_0035	NW_024603642.1	1	1824	NW-024603642.1	unk-35
scaff_grp_0035	NW_024603643.1	1	1829	NW-024603643.1	unk-35
scaff_grp_0035	NW_024603644.1	1	1829	NW-024603644.1	unk-35
scaff_grp_0035	NW_024603645.1	1	1833	NW-024603645.1	unk-35
scaff_grp_0035	NW_024603646.1	1	1836	NW-024603646.1	unk-35
scaff_grp_0035	NW_024603647.1	1	1838	NW-024603647.1	unk-35
scaff_grp_0035	NW_024603648.1	1	1841	NW-024603648.1	unk-35
scaff_grp_0035	NW_024603649.1	1	1842	NW-024603649.1	unk-35
scaff_grp_0035	NW_024603650.1	1	1842	NW-024603650.1	unk-35
scaff_grp_0035	NW_024603651.1	1	1844	NW-024603651.1	unk-35
scaff_grp_0035	NW_024603652.1	1	1846	NW-024603652.1	unk-35
scaff_grp_0035	NW_024603653.1	1	1850	NW-024603653.1	unk-35
scaff_grp_0035	NW_024603654.1	1	1851	NW-024603654.1	unk-35
scaff_grp_0035	NW_024603655.1	1	1852	NW-024603655.1	unk-35
scaff_grp_0035	NW_024603656.1	1	1859	NW-024603656.1	unk-35
scaff_grp_0035	NW_024603657.1	1	1865	NW-024603657.1	unk-35
scaff_grp_0035	NW_024603658.1	1	1866	NW-024603658.1	unk-35
scaff_grp_0035	NW_024603659.1	1	1867	NW-024603659.1	unk-35
scaff_grp_0035	NW_024603660.1	1	1867	NW-024603660.1	unk-35
scaff_grp_0035	NW_024603661.1	1	1868	NW-024603661.1	unk-35
scaff_grp_0035	NW_024603662.1	1	1869	NW-024603662.1	unk-35
scaff_grp_0035	NW_024603663.1	1	1872	NW-024603663.1	unk-35
scaff_grp_0035	NW_024603664.1	1	1874	NW-024603664.1	unk-35
scaff_grp_0035	NW_024603665.1	1	1875	NW-024603665.1	unk-35
scaff_grp_0035	NW_024603666.1	1	1877	NW-024603666.1	unk-35
scaff_grp_0035	NW_024603667.1	1	1877	NW-024603667.1	unk-35
scaff_grp_0035	NW_024603668.1	1	1881	NW-024603668.1	unk-35
scaff_grp_0035	NW_024603669.1	1	1882	NW-024603669.1	unk-35
scaff_grp_0035	NW_024603670.1	1	1885	NW-024603670.1	unk-35
scaff_grp_0035	NW_024603671.1	1	1886	NW-024603671.1	unk-35
scaff_grp_0035	NW_024603672.1	1	1887	NW-024603672.1	unk-35
scaff_grp_0035	NW_024603673.1	1	1887	NW-024603673.1	unk-35
scaff_grp_0035	NW_024603674.1	1	1888	NW-024603674.1	unk-35
scaff_grp_0035	NW_024603675.1	1	1888	NW-024603675.1	unk-35
scaff_grp_0035	NW_024603676.1	1	1892	NW-024603676.1	unk-35
scaff_grp_0035	NW_024603677.1	1	1893	NW-024603677.1	unk-35
scaff_grp_0035	NW_024603678.1	1	1894	NW-024603678.1	unk-35
scaff_grp_0035	NW_024603679.1	1	1895	NW-024603679.1	unk-35
scaff_grp_0035	NW_024603680.1	1	1903	NW-024603680.1	unk-35
scaff_grp_0035	NW_024603681.1	1	1904	NW-024603681.1	unk-35
scaff_grp_0035	NW_024603682.1	1	1905	NW-024603682.1	unk-35
scaff_grp_0035	NW_024603683.1	1	1908	NW-024603683.1	unk-35
scaff_grp_0035	NW_024603684.1	1	1912	NW-024603684.1	unk-35
scaff_grp_0035	NW_024603685.1	1	1912	NW-024603685.1	unk-35
scaff_grp_0035	NW_024603686.1	1	1916	NW-024603686.1	unk-35
scaff_grp_0035	NW_024603687.1	1	1917	NW-024603687.1	unk-35
scaff_grp_0035	NW_024603688.1	1	1919	NW-024603688.1	unk-35
scaff_grp_0035	NW_024603689.1	1	1921	NW-024603689.1	unk-35
scaff_grp_0035	NW_024603690.1	1	1922	NW-024603690.1	unk-35
scaff_grp_0035	NW_024603691.1	1	1922	NW-024603691.1	unk-35
scaff_grp_0035	NW_024603692.1	1	1923	NW-024603692.1	unk-35
scaff_grp_0035	NW_024603693.1	1	1926	NW-024603693.1	unk-35
scaff_grp_0035	NW_024603694.1	1	1927	NW-024603694.1	unk-35
scaff_grp_0035	NW_024603695.1	1	1932	NW-024603695.1	unk-35
scaff_grp_0035	NW_024603696.1	1	1934	NW-024603696.1	unk-35
scaff_grp_0035	NW_024603697.1	1	1937	NW-024603697.1	unk-35
scaff_grp_0035	NW_024603698.1	1	1939	NW-024603698.1	unk-35
scaff_grp_0035	NW_024603699.1	1	1943	NW-024603699.1	unk-35
scaff_grp_0035	NW_024603700.1	1	1945	NW-024603700.1	unk-35
scaff_grp_0035	NW_024603701.1	1	1945	NW-024603701.1	unk-35
scaff_grp_0035	NW_024603702.1	1	1947	NW-024603702.1	unk-35
scaff_grp_0035	NW_024603703.1	1	1948	NW-024603703.1	unk-35
scaff_grp_0035	NW_024603704.1	1	1950	NW-024603704.1	unk-35
scaff_grp_0035	NW_024603705.1	1	1950	NW-024603705.1	unk-35
scaff_grp_0035	NW_024603706.1	1	1950	NW-024603706.1	unk-35
scaff_grp_0035	NW_024603707.1	1	1950	NW-024603707.1	unk-35
scaff_grp_0035	NW_024603708.1	1	1952	NW-024603708.1	unk-35
scaff_grp_0035	NW_024603709.1	1	1952	NW-024603709.1	unk-35
scaff_grp_0035	NW_024603710.1	1	1956	NW-024603710.1	unk-35
scaff_grp_0035	NW_024603711.1	1	1959	NW-024603711.1	unk-35
scaff_grp_0035	NW_024603712.1	1	1965	NW-024603712.1	unk-35
scaff_grp_0035	NW_024603713.1	1	1966	NW-024603713.1	unk-35
scaff_grp_0035	NW_024603714.1	1	1966	NW-024603714.1	unk-35
scaff_grp_0035	NW_024603715.1	1	1968	NW-024603715.1	unk-35
scaff_grp_0035	NW_024603716.1	1	1968	NW-024603716.1	unk-35
scaff_grp_0035	NW_024603717.1	1	1970	NW-024603717.1	unk-35
scaff_grp_0035	NW_024603718.1	1	1971	NW-024603718.1	unk-35
scaff_grp_0035	NW_024603719.1	1	1974	NW-024603719.1	unk-35
scaff_grp_0035	NW_024603720.1	1	1976	NW-024603720.1	unk-35
scaff_grp_0035	NW_024603721.1	1	1981	NW-024603721.1	unk-35
scaff_grp_0035	NW_024603722.1	1	1983	NW-024603722.1	unk-35
scaff_grp_0035	NW_024603723.1	1	1985	NW-024603723.1	unk-35
scaff_grp_0035	NW_024603724.1	1	1986	NW-024603724.1	unk-35
scaff_grp_0035	NW_024603725.1	1	1987	NW-024603725.1	unk-35
scaff_grp_0035	NW_024603726.1	1	1987	NW-024603726.1	unk-35
scaff_grp_0035	NW_024603727.1	1	1989	NW-024603727.1	unk-35
scaff_grp_0035	NW_024603728.1	1	1992	NW-024603728.1	unk-35
scaff_grp_0035	NW_024603729.1	1	1999	NW-024603729.1	unk-35
scaff_grp_0035	NW_024603730.1	1	1999	NW-024603730.1	unk-35
scaff_grp_0035	NW_024603731.1	1	2002	NW-024603731.1	unk-35
scaff_grp_0035	NW_024603732.1	1	2002	NW-024603732.1	unk-35
scaff_grp_0035	NW_024603733.1	1	2004	NW-024603733.1	unk-35
scaff_grp_0035	NW_024603734.1	1	2006	NW-024603734.1	unk-35
scaff_grp_0035	NW_024603735.1	1	2007	NW-024603735.1	unk-35
scaff_grp_0035	NW_024603736.1	1	2007	NW-024603736.1	unk-35
scaff_grp_0035	NW_024603737.1	1	2009	NW-024603737.1	unk-35
scaff_grp_0035	NW_024603738.1	1	2010	NW-024603738.1	unk-35
scaff_grp_0035	NW_024603739.1	1	2012	NW-024603739.1	unk-35
scaff_grp_0035	NW_024603740.1	1	2012	NW-024603740.1	unk-35
scaff_grp_0035	NW_024603741.1	1	2014	NW-024603741.1	unk-35
scaff_grp_0035	NW_024603742.1	1	2017	NW-024603742.1	unk-35
scaff_grp_0035	NW_024603743.1	1	2019	NW-024603743.1	unk-35
scaff_grp_0035	NW_024603744.1	1	2021	NW-024603744.1	unk-35
scaff_grp_0035	NW_024603745.1	1	2022	NW-024603745.1	unk-35
scaff_grp_0035	NW_024603746.1	1	2023	NW-024603746.1	unk-35
scaff_grp_0035	NW_024603747.1	1	2023	NW-024603747.1	unk-35
scaff_grp_0035	NW_024603748.1	1	2024	NW-024603748.1	unk-35
scaff_grp_0035	NW_024603749.1	1	2025	NW-024603749.1	unk-35
scaff_grp_0035	NW_024603750.1	1	2031	NW-024603750.1	unk-35
scaff_grp_0035	NW_024603751.1	1	2034	NW-024603751.1	unk-35
scaff_grp_0035	NW_024603752.1	1	2036	NW-024603752.1	unk-35
scaff_grp_0035	NW_024603753.1	1	2039	NW-024603753.1	unk-35
scaff_grp_0035	NW_024603754.1	1	2039	NW-024603754.1	unk-35
scaff_grp_0035	NW_024603755.1	1	2039	NW-024603755.1	unk-35
scaff_grp_0035	NW_024603756.1	1	2043	NW-024603756.1	unk-35
scaff_grp_0035	NW_024603757.1	1	2045	NW-024603757.1	unk-35
scaff_grp_0035	NW_024603758.1	1	2047	NW-024603758.1	unk-35
scaff_grp_0035	NW_024603759.1	1	2047	NW-024603759.1	unk-35
scaff_grp_0035	NW_024603760.1	1	2049	NW-024603760.1	unk-35
scaff_grp_0035	NW_024603761.1	1	2050	NW-024603761.1	unk-35
scaff_grp_0035	NW_024603762.1	1	2052	NW-024603762.1	unk-35
scaff_grp_0035	NW_024603763.1	1	2053	NW-024603763.1	unk-35
scaff_grp_0035	NW_024603764.1	1	2053	NW-024603764.1	unk-35
scaff_grp_0035	NW_024603765.1	1	2053	NW-024603765.1	unk-35
scaff_grp_0035	NW_024603766.1	1	2054	NW-024603766.1	unk-35
scaff_grp_0035	NW_024603767.1	1	2055	NW-024603767.1	unk-35
scaff_grp_0035	NW_024603768.1	1	2061	NW-024603768.1	unk-35
scaff_grp_0035	NW_024603769.1	1	2062	NW-024603769.1	unk-35
scaff_grp_0035	NW_024603770.1	1	2062	NW-024603770.1	unk-35
scaff_grp_0035	NW_024603771.1	1	2065	NW-024603771.1	unk-35
scaff_grp_0035	NW_024603772.1	1	2066	NW-024603772.1	unk-35
scaff_grp_0035	NW_024603773.1	1	2067	NW-024603773.1	unk-35
scaff_grp_0035	NW_024603774.1	1	2068	NW-024603774.1	unk-35
scaff_grp_0035	NW_024603775.1	1	2070	NW-024603775.1	unk-35
scaff_grp_0035	NW_024603776.1	1	2071	NW-024603776.1	unk-35
scaff_grp_0035	NW_024603777.1	1	2079	NW-024603777.1	unk-35
scaff_grp_0035	NW_024603778.1	1	2080	NW-024603778.1	unk-35
scaff_grp_0035	NW_024603779.1	1	2081	NW-024603779.1	unk-35
scaff_grp_0035	NW_024603780.1	1	2084	NW-024603780.1	unk-35
scaff_grp_0035	NW_024603781.1	1	2085	NW-024603781.1	unk-35
scaff_grp_0035	NW_024603782.1	1	2085	NW-024603782.1	unk-35
scaff_grp_0035	NW_024603783.1	1	2085	NW-024603783.1	unk-35
