id	chrom	start	stop	angsd_chrom	mh_label
scaff_group045	NW_020132005.1	1	21368	NW-020132005.1	Unk-45
scaff_group045	NW_020132006.1	1	21356	NW-020132006.1	Unk-45
scaff_group045	NW_020132007.1	1	35880	NW-020132007.1	Unk-45
scaff_group045	NW_020132008.1	1	52766	NW-020132008.1	Unk-45
scaff_group045	NW_020132009.1	1	32024	NW-020132009.1	Unk-45
scaff_group045	NW_020132010.1	1	21288	NW-020132010.1	Unk-45
scaff_group045	NW_020132011.1	1	34802	NW-020132011.1	Unk-45
scaff_group045	NW_020132012.1	1	60484	NW-020132012.1	Unk-45
scaff_group045	NW_020132013.1	1	46016	NW-020132013.1	Unk-45
scaff_group045	NW_020132014.1	1	21239	NW-020132014.1	Unk-45
scaff_group045	NW_020132015.1	1	34405	NW-020132015.1	Unk-45
scaff_group045	NW_020132016.1	1	21237	NW-020132016.1	Unk-45
scaff_group045	NW_020132017.1	1	39361	NW-020132017.1	Unk-45
scaff_group045	NW_020132018.1	1	21232	NW-020132018.1	Unk-45
scaff_group045	NW_020132019.1	1	44151	NW-020132019.1	Unk-45
scaff_group045	NW_020132020.1	1	21194	NW-020132020.1	Unk-45
scaff_group045	NW_020132021.1	1	32230	NW-020132021.1	Unk-45
scaff_group045	NW_020132022.1	1	50899	NW-020132022.1	Unk-45
scaff_group045	NW_020132023.1	1	21164	NW-020132023.1	Unk-45
scaff_group045	NW_020132024.1	1	21153	NW-020132024.1	Unk-45
scaff_group045	NW_020132025.1	1	21112	NW-020132025.1	Unk-45
scaff_group045	NW_020132026.1	1	61380	NW-020132026.1	Unk-45
scaff_group045	NW_020132027.1	1	21105	NW-020132027.1	Unk-45
scaff_group045	NW_020132028.1	1	21101	NW-020132028.1	Unk-45
scaff_group045	NW_020132029.1	1	21059	NW-020132029.1	Unk-45
scaff_group045	NW_020132030.1	1	21041	NW-020132030.1	Unk-45
scaff_group045	NW_020132031.1	1	36316	NW-020132031.1	Unk-45
scaff_group045	NW_020132032.1	1	21014	NW-020132032.1	Unk-45
scaff_group045	NW_020132033.1	1	21012	NW-020132033.1	Unk-45
scaff_group045	NW_020132034.1	1	21010	NW-020132034.1	Unk-45
scaff_group045	NW_020132035.1	1	21000	NW-020132035.1	Unk-45
scaff_group045	NW_020132036.1	1	26459	NW-020132036.1	Unk-45
scaff_group045	NW_020132037.1	1	20983	NW-020132037.1	Unk-45
scaff_group045	NW_020132038.1	1	20960	NW-020132038.1	Unk-45
scaff_group045	NW_020132039.1	1	20948	NW-020132039.1	Unk-45
scaff_group045	NW_020132040.1	1	46033	NW-020132040.1	Unk-45
scaff_group045	NW_020132041.1	1	49949	NW-020132041.1	Unk-45
scaff_group045	NW_020132042.1	1	27122	NW-020132042.1	Unk-45
scaff_group045	NW_020132043.1	1	20865	NW-020132043.1	Unk-45
scaff_group045	NW_020132044.1	1	91149	NW-020132044.1	Unk-45
scaff_group045	NW_020132045.1	1	20853	NW-020132045.1	Unk-45
scaff_group045	NW_020132046.1	1	20847	NW-020132046.1	Unk-45
scaff_group045	NW_020132047.1	1	20831	NW-020132047.1	Unk-45
scaff_group045	NW_020132048.1	1	32886	NW-020132048.1	Unk-45
scaff_group045	NW_020132049.1	1	20799	NW-020132049.1	Unk-45
scaff_group045	NW_020132050.1	1	20773	NW-020132050.1	Unk-45
scaff_group045	NW_020132051.1	1	20763	NW-020132051.1	Unk-45
scaff_group045	NW_020132052.1	1	39580	NW-020132052.1	Unk-45
scaff_group045	NW_020132053.1	1	20751	NW-020132053.1	Unk-45
scaff_group045	NW_020132054.1	1	28711	NW-020132054.1	Unk-45
scaff_group045	NW_020132055.1	1	55329	NW-020132055.1	Unk-45
scaff_group045	NW_020132056.1	1	20694	NW-020132056.1	Unk-45
scaff_group045	NW_020132057.1	1	20684	NW-020132057.1	Unk-45
scaff_group045	NW_020132058.1	1	39557	NW-020132058.1	Unk-45
scaff_group045	NW_020132059.1	1	20675	NW-020132059.1	Unk-45
scaff_group045	NW_020132060.1	1	20644	NW-020132060.1	Unk-45
scaff_group045	NW_020132061.1	1	20636	NW-020132061.1	Unk-45
scaff_group045	NW_020132062.1	1	20627	NW-020132062.1	Unk-45
scaff_group045	NW_020132063.1	1	25076	NW-020132063.1	Unk-45
scaff_group045	NW_020132064.1	1	20600	NW-020132064.1	Unk-45
scaff_group045	NW_020132065.1	1	20590	NW-020132065.1	Unk-45
scaff_group045	NW_020132066.1	1	20568	NW-020132066.1	Unk-45
scaff_group045	NW_020132067.1	1	29433	NW-020132067.1	Unk-45
scaff_group045	NW_020132068.1	1	39863	NW-020132068.1	Unk-45
scaff_group045	NW_020132069.1	1	31210	NW-020132069.1	Unk-45
scaff_group045	NW_020132070.1	1	20535	NW-020132070.1	Unk-45
scaff_group045	NW_020132071.1	1	20523	NW-020132071.1	Unk-45
scaff_group045	NW_020132072.1	1	20519	NW-020132072.1	Unk-45
scaff_group045	NW_020132073.1	1	20506	NW-020132073.1	Unk-45
scaff_group045	NW_020132074.1	1	25586	NW-020132074.1	Unk-45
scaff_group045	NW_020132075.1	1	20492	NW-020132075.1	Unk-45
scaff_group045	NW_020132076.1	1	20479	NW-020132076.1	Unk-45
scaff_group045	NW_020132077.1	1	20468	NW-020132077.1	Unk-45
scaff_group045	NW_020132078.1	1	20462	NW-020132078.1	Unk-45
scaff_group045	NW_020132079.1	1	38295	NW-020132079.1	Unk-45
scaff_group045	NW_020132080.1	1	20435	NW-020132080.1	Unk-45
scaff_group045	NW_020132081.1	1	20418	NW-020132081.1	Unk-45
scaff_group045	NW_020132082.1	1	23495	NW-020132082.1	Unk-45
scaff_group045	NW_020132083.1	1	20406	NW-020132083.1	Unk-45
scaff_group045	NW_020132084.1	1	34067	NW-020132084.1	Unk-45
scaff_group045	NW_020132085.1	1	41003	NW-020132085.1	Unk-45
scaff_group045	NW_020132086.1	1	20364	NW-020132086.1	Unk-45
scaff_group045	NW_020132087.1	1	20364	NW-020132087.1	Unk-45
scaff_group045	NW_020132088.1	1	20354	NW-020132088.1	Unk-45
scaff_group045	NW_020132089.1	1	20349	NW-020132089.1	Unk-45
scaff_group045	NW_020132090.1	1	23103	NW-020132090.1	Unk-45
scaff_group045	NW_020132091.1	1	27445	NW-020132091.1	Unk-45
scaff_group045	NW_020132092.1	1	20339	NW-020132092.1	Unk-45
scaff_group045	NW_020132093.1	1	89715	NW-020132093.1	Unk-45
scaff_group045	NW_020132094.1	1	53613	NW-020132094.1	Unk-45
scaff_group045	NW_020132095.1	1	20310	NW-020132095.1	Unk-45
scaff_group045	NW_020132096.1	1	20301	NW-020132096.1	Unk-45
scaff_group045	NW_020132097.1	1	20294	NW-020132097.1	Unk-45
scaff_group045	NW_020132098.1	1	60841	NW-020132098.1	Unk-45
scaff_group045	NW_020132099.1	1	20261	NW-020132099.1	Unk-45
scaff_group045	NW_020132100.1	1	20258	NW-020132100.1	Unk-45
scaff_group045	NW_020132101.1	1	40493	NW-020132101.1	Unk-45
scaff_group045	NW_020132102.1	1	35894	NW-020132102.1	Unk-45
scaff_group045	NW_020132103.1	1	20233	NW-020132103.1	Unk-45
scaff_group046	NW_020132104.1	1	40126	NW-020132104.1	Unk-46
scaff_group046	NW_020132105.1	1	36677	NW-020132105.1	Unk-46
scaff_group046	NW_020132106.1	1	23220	NW-020132106.1	Unk-46
scaff_group046	NW_020132107.1	1	20165	NW-020132107.1	Unk-46
scaff_group046	NW_020132108.1	1	20161	NW-020132108.1	Unk-46
scaff_group046	NW_020132109.1	1	20139	NW-020132109.1	Unk-46
scaff_group046	NW_020132110.1	1	32717	NW-020132110.1	Unk-46
scaff_group046	NW_020132111.1	1	31815	NW-020132111.1	Unk-46
scaff_group046	NW_020132112.1	1	20098	NW-020132112.1	Unk-46
scaff_group046	NW_020132113.1	1	29888	NW-020132113.1	Unk-46
scaff_group046	NW_020132114.1	1	20096	NW-020132114.1	Unk-46
scaff_group046	NW_020132115.1	1	20082	NW-020132115.1	Unk-46
scaff_group046	NW_020132116.1	1	20076	NW-020132116.1	Unk-46
scaff_group046	NW_020132117.1	1	33357	NW-020132117.1	Unk-46
scaff_group046	NW_020132118.1	1	20068	NW-020132118.1	Unk-46
scaff_group046	NW_020132119.1	1	20067	NW-020132119.1	Unk-46
scaff_group046	NW_020132120.1	1	28239	NW-020132120.1	Unk-46
scaff_group046	NW_020132121.1	1	36334	NW-020132121.1	Unk-46
scaff_group046	NW_020132122.1	1	20013	NW-020132122.1	Unk-46
scaff_group046	NW_020132123.1	1	30040	NW-020132123.1	Unk-46
scaff_group046	NW_020132124.1	1	33909	NW-020132124.1	Unk-46
scaff_group046	NW_020132125.1	1	19987	NW-020132125.1	Unk-46
scaff_group046	NW_020132126.1	1	28671	NW-020132126.1	Unk-46
scaff_group046	NW_020132127.1	1	19944	NW-020132127.1	Unk-46
scaff_group046	NW_020132128.1	1	40972	NW-020132128.1	Unk-46
scaff_group046	NW_020132129.1	1	19930	NW-020132129.1	Unk-46
scaff_group046	NW_020132130.1	1	19928	NW-020132130.1	Unk-46
scaff_group046	NW_020132131.1	1	19921	NW-020132131.1	Unk-46
scaff_group046	NW_020132132.1	1	19911	NW-020132132.1	Unk-46
scaff_group046	NW_020132133.1	1	19907	NW-020132133.1	Unk-46
scaff_group046	NW_020132134.1	1	19878	NW-020132134.1	Unk-46
scaff_group046	NW_020132135.1	1	19866	NW-020132135.1	Unk-46
scaff_group046	NW_020132136.1	1	47303	NW-020132136.1	Unk-46
scaff_group046	NW_020132137.1	1	19826	NW-020132137.1	Unk-46
scaff_group046	NW_020132138.1	1	19817	NW-020132138.1	Unk-46
scaff_group046	NW_020132139.1	1	19789	NW-020132139.1	Unk-46
scaff_group046	NW_020132140.1	1	19788	NW-020132140.1	Unk-46
scaff_group046	NW_020132141.1	1	19779	NW-020132141.1	Unk-46
scaff_group046	NW_020132142.1	1	80208	NW-020132142.1	Unk-46
scaff_group046	NW_020132143.1	1	19743	NW-020132143.1	Unk-46
scaff_group046	NW_020132144.1	1	19731	NW-020132144.1	Unk-46
scaff_group046	NW_020132145.1	1	19685	NW-020132145.1	Unk-46
scaff_group046	NW_020132146.1	1	19682	NW-020132146.1	Unk-46
scaff_group046	NW_020132147.1	1	19679	NW-020132147.1	Unk-46
scaff_group046	NW_020132148.1	1	19670	NW-020132148.1	Unk-46
scaff_group046	NW_020132149.1	1	19663	NW-020132149.1	Unk-46
scaff_group046	NW_020132150.1	1	19658	NW-020132150.1	Unk-46
scaff_group046	NW_020132151.1	1	25539	NW-020132151.1	Unk-46
scaff_group046	NW_020132152.1	1	39729	NW-020132152.1	Unk-46
scaff_group046	NW_020132153.1	1	37234	NW-020132153.1	Unk-46
scaff_group046	NW_020132154.1	1	19604	NW-020132154.1	Unk-46
scaff_group046	NW_020132155.1	1	19596	NW-020132155.1	Unk-46
scaff_group046	NW_020132156.1	1	19591	NW-020132156.1	Unk-46
scaff_group046	NW_020132157.1	1	19572	NW-020132157.1	Unk-46
scaff_group046	NW_020132158.1	1	19534	NW-020132158.1	Unk-46
scaff_group046	NW_020132159.1	1	19528	NW-020132159.1	Unk-46
scaff_group046	NW_020132160.1	1	19528	NW-020132160.1	Unk-46
scaff_group046	NW_020132161.1	1	19527	NW-020132161.1	Unk-46
scaff_group046	NW_020132162.1	1	19526	NW-020132162.1	Unk-46
scaff_group046	NW_020132163.1	1	19508	NW-020132163.1	Unk-46
scaff_group046	NW_020132164.1	1	19502	NW-020132164.1	Unk-46
scaff_group046	NW_020132165.1	1	19474	NW-020132165.1	Unk-46
scaff_group046	NW_020132166.1	1	19473	NW-020132166.1	Unk-46
scaff_group046	NW_020132167.1	1	19465	NW-020132167.1	Unk-46
scaff_group046	NW_020132168.1	1	19427	NW-020132168.1	Unk-46
scaff_group046	NW_020132169.1	1	51876	NW-020132169.1	Unk-46
scaff_group046	NW_020132170.1	1	19413	NW-020132170.1	Unk-46
scaff_group046	NW_020132171.1	1	19412	NW-020132171.1	Unk-46
scaff_group046	NW_020132172.1	1	19398	NW-020132172.1	Unk-46
scaff_group046	NW_020132173.1	1	19396	NW-020132173.1	Unk-46
scaff_group046	NW_020132174.1	1	19396	NW-020132174.1	Unk-46
scaff_group046	NW_020132175.1	1	19392	NW-020132175.1	Unk-46
scaff_group046	NW_020132176.1	1	24465	NW-020132176.1	Unk-46
scaff_group046	NW_020132177.1	1	19383	NW-020132177.1	Unk-46
scaff_group046	NW_020132178.1	1	22562	NW-020132178.1	Unk-46
scaff_group046	NW_020132179.1	1	19363	NW-020132179.1	Unk-46
scaff_group046	NW_020132180.1	1	19333	NW-020132180.1	Unk-46
scaff_group046	NW_020132181.1	1	19318	NW-020132181.1	Unk-46
scaff_group046	NW_020132182.1	1	19318	NW-020132182.1	Unk-46
scaff_group046	NW_020132183.1	1	19317	NW-020132183.1	Unk-46
scaff_group046	NW_020132184.1	1	38596	NW-020132184.1	Unk-46
scaff_group046	NW_020132185.1	1	19296	NW-020132185.1	Unk-46
scaff_group046	NW_020132186.1	1	41880	NW-020132186.1	Unk-46
scaff_group046	NW_020132187.1	1	36033	NW-020132187.1	Unk-46
scaff_group046	NW_020132188.1	1	52447	NW-020132188.1	Unk-46
scaff_group046	NW_020132189.1	1	19261	NW-020132189.1	Unk-46
scaff_group046	NW_020132190.1	1	19233	NW-020132190.1	Unk-46
scaff_group046	NW_020132191.1	1	19232	NW-020132191.1	Unk-46
scaff_group046	NW_020132192.1	1	22964	NW-020132192.1	Unk-46
scaff_group046	NW_020132193.1	1	23401	NW-020132193.1	Unk-46
scaff_group046	NW_020132194.1	1	25625	NW-020132194.1	Unk-46
scaff_group046	NW_020132195.1	1	19202	NW-020132195.1	Unk-46
scaff_group046	NW_020132196.1	1	19159	NW-020132196.1	Unk-46
scaff_group046	NW_020132197.1	1	19140	NW-020132197.1	Unk-46
scaff_group046	NW_020132198.1	1	19130	NW-020132198.1	Unk-46
scaff_group046	NW_020132199.1	1	25636	NW-020132199.1	Unk-46
scaff_group046	NW_020132200.1	1	19076	NW-020132200.1	Unk-46
scaff_group046	NW_020132201.1	1	19054	NW-020132201.1	Unk-46
scaff_group046	NW_020132202.1	1	19030	NW-020132202.1	Unk-46
scaff_group046	NW_020132203.1	1	19030	NW-020132203.1	Unk-46
scaff_group046	NW_020132204.1	1	19012	NW-020132204.1	Unk-46
scaff_group046	NW_020132205.1	1	238958	NW-020132205.1	Unk-46
scaff_group046	NW_020132206.1	1	18997	NW-020132206.1	Unk-46
scaff_group046	NW_020132207.1	1	18982	NW-020132207.1	Unk-46
scaff_group046	NW_020132208.1	1	18956	NW-020132208.1	Unk-46
scaff_group046	NW_020132209.1	1	18928	NW-020132209.1	Unk-46
scaff_group046	NW_020132210.1	1	34948	NW-020132210.1	Unk-46
scaff_group046	NW_020132211.1	1	56867	NW-020132211.1	Unk-46
scaff_group046	NW_020132212.1	1	18869	NW-020132212.1	Unk-46
scaff_group046	NW_020132213.1	1	27932	NW-020132213.1	Unk-46
scaff_group046	NW_020132214.1	1	18833	NW-020132214.1	Unk-46
scaff_group046	NW_020132215.1	1	18832	NW-020132215.1	Unk-46
scaff_group046	NW_020132216.1	1	18815	NW-020132216.1	Unk-46
scaff_group046	NW_020132217.1	1	39749	NW-020132217.1	Unk-46
scaff_group046	NW_020132218.1	1	18806	NW-020132218.1	Unk-46
scaff_group046	NW_020132219.1	1	35525	NW-020132219.1	Unk-46
scaff_group046	NW_020132220.1	1	27101	NW-020132220.1	Unk-46
scaff_group046	NW_020132221.1	1	28994	NW-020132221.1	Unk-46
scaff_group046	NW_020132222.1	1	18726	NW-020132222.1	Unk-46
scaff_group046	NW_020132223.1	1	18718	NW-020132223.1	Unk-46
scaff_group046	NW_020132224.1	1	31545	NW-020132224.1	Unk-46
scaff_group046	NW_020132225.1	1	18675	NW-020132225.1	Unk-46
scaff_group046	NW_020132226.1	1	23496	NW-020132226.1	Unk-46
scaff_group046	NW_020132227.1	1	38089	NW-020132227.1	Unk-46
scaff_group046	NW_020132228.1	1	27162	NW-020132228.1	Unk-46
scaff_group046	NW_020132229.1	1	18638	NW-020132229.1	Unk-46
scaff_group046	NW_020132230.1	1	18629	NW-020132230.1	Unk-46
scaff_group046	NW_020132231.1	1	18629	NW-020132231.1	Unk-46
scaff_group046	NW_020132232.1	1	18605	NW-020132232.1	Unk-46
scaff_group046	NW_020132233.1	1	39509	NW-020132233.1	Unk-46
scaff_group046	NW_020132234.1	1	18594	NW-020132234.1	Unk-46
scaff_group046	NW_020132235.1	1	43127	NW-020132235.1	Unk-46
scaff_group046	NW_020132236.1	1	32105	NW-020132236.1	Unk-46
scaff_group046	NW_020132237.1	1	18564	NW-020132237.1	Unk-46
scaff_group046	NW_020132238.1	1	18556	NW-020132238.1	Unk-46
scaff_group046	NW_020132239.1	1	23860	NW-020132239.1	Unk-46
scaff_group046	NW_020132240.1	1	18535	NW-020132240.1	Unk-46
scaff_group046	NW_020132241.1	1	18527	NW-020132241.1	Unk-46
scaff_group046	NW_020132242.1	1	18511	NW-020132242.1	Unk-46
scaff_group046	NW_020132243.1	1	18483	NW-020132243.1	Unk-46
scaff_group046	NW_020132244.1	1	18482	NW-020132244.1	Unk-46
scaff_group046	NW_020132245.1	1	18481	NW-020132245.1	Unk-46
scaff_group046	NW_020132246.1	1	26666	NW-020132246.1	Unk-46
scaff_group046	NW_020132247.1	1	18463	NW-020132247.1	Unk-46
scaff_group046	NW_020132248.1	1	18460	NW-020132248.1	Unk-46
scaff_group046	NW_020132249.1	1	18456	NW-020132249.1	Unk-46
scaff_group046	NW_020132250.1	1	27663	NW-020132250.1	Unk-46
scaff_group046	NW_020132251.1	1	18432	NW-020132251.1	Unk-46
scaff_group046	NW_020132252.1	1	18426	NW-020132252.1	Unk-46
scaff_group046	NW_020132253.1	1	18426	NW-020132253.1	Unk-46
scaff_group046	NW_020132254.1	1	18402	NW-020132254.1	Unk-46
scaff_group046	NW_020132255.1	1	32316	NW-020132255.1	Unk-46
scaff_group046	NW_020132256.1	1	18392	NW-020132256.1	Unk-46
scaff_group046	NW_020132257.1	1	29538	NW-020132257.1	Unk-46
scaff_group046	NW_020132258.1	1	18377	NW-020132258.1	Unk-46
scaff_group046	NW_020132259.1	1	18366	NW-020132259.1	Unk-46
scaff_group046	NW_020132260.1	1	18358	NW-020132260.1	Unk-46
scaff_group046	NW_020132261.1	1	18329	NW-020132261.1	Unk-46
scaff_group046	NW_020132262.1	1	54295	NW-020132262.1	Unk-46
scaff_group046	NW_020132263.1	1	18313	NW-020132263.1	Unk-46
scaff_group046	NW_020132264.1	1	18301	NW-020132264.1	Unk-46
scaff_group046	NW_020132265.1	1	18263	NW-020132265.1	Unk-46
scaff_group046	NW_020132266.1	1	18241	NW-020132266.1	Unk-46
scaff_group046	NW_020132267.1	1	18231	NW-020132267.1	Unk-46
scaff_group046	NW_020132268.1	1	18227	NW-020132268.1	Unk-46
scaff_group046	NW_020132269.1	1	39527	NW-020132269.1	Unk-46
scaff_group046	NW_020132270.1	1	18219	NW-020132270.1	Unk-46
scaff_group046	NW_020132271.1	1	18206	NW-020132271.1	Unk-46
scaff_group046	NW_020132272.1	1	18203	NW-020132272.1	Unk-46
scaff_group046	NW_020132273.1	1	18202	NW-020132273.1	Unk-46
scaff_group046	NW_020132274.1	1	18163	NW-020132274.1	Unk-46
scaff_group046	NW_020132275.1	1	18162	NW-020132275.1	Unk-46
scaff_group046	NW_020132276.1	1	29376	NW-020132276.1	Unk-46
scaff_group046	NW_020132277.1	1	18137	NW-020132277.1	Unk-46
scaff_group046	NW_020132278.1	1	18131	NW-020132278.1	Unk-46
scaff_group046	NW_020132279.1	1	62771	NW-020132279.1	Unk-46
scaff_group046	NW_020132280.1	1	18119	NW-020132280.1	Unk-46
scaff_group046	NW_020132281.1	1	18112	NW-020132281.1	Unk-46
scaff_group046	NW_020132282.1	1	21084	NW-020132282.1	Unk-46
scaff_group046	NW_020132283.1	1	34460	NW-020132283.1	Unk-46
scaff_group046	NW_020132284.1	1	18081	NW-020132284.1	Unk-46
scaff_group046	NW_020132285.1	1	18080	NW-020132285.1	Unk-46
scaff_group046	NW_020132286.1	1	49026	NW-020132286.1	Unk-46
scaff_group046	NW_020132287.1	1	18075	NW-020132287.1	Unk-46
scaff_group046	NW_020132288.1	1	18073	NW-020132288.1	Unk-46
scaff_group046	NW_020132289.1	1	18063	NW-020132289.1	Unk-46
scaff_group046	NW_020132290.1	1	18059	NW-020132290.1	Unk-46
scaff_group046	NW_020132291.1	1	18042	NW-020132291.1	Unk-46
scaff_group046	NW_020132292.1	1	18028	NW-020132292.1	Unk-46
scaff_group046	NW_020132293.1	1	18017	NW-020132293.1	Unk-46
scaff_group046	NW_020132294.1	1	17979	NW-020132294.1	Unk-46
scaff_group046	NW_020132295.1	1	17979	NW-020132295.1	Unk-46
scaff_group046	NW_020132296.1	1	17971	NW-020132296.1	Unk-46
scaff_group046	NW_020132297.1	1	25892	NW-020132297.1	Unk-46
scaff_group046	NW_020132298.1	1	17942	NW-020132298.1	Unk-46
scaff_group046	NW_020132299.1	1	20902	NW-020132299.1	Unk-46
scaff_group046	NW_020132300.1	1	35178	NW-020132300.1	Unk-46
scaff_group046	NW_020132301.1	1	17912	NW-020132301.1	Unk-46
scaff_group046	NW_020132302.1	1	34541	NW-020132302.1	Unk-46
scaff_group046	NW_020132303.1	1	17903	NW-020132303.1	Unk-46
scaff_group046	NW_020132304.1	1	17902	NW-020132304.1	Unk-46
scaff_group046	NW_020132305.1	1	42293	NW-020132305.1	Unk-46
scaff_group046	NW_020132306.1	1	17888	NW-020132306.1	Unk-46
scaff_group046	NW_020132307.1	1	17876	NW-020132307.1	Unk-46
scaff_group046	NW_020132308.1	1	17866	NW-020132308.1	Unk-46
scaff_group046	NW_020132309.1	1	17831	NW-020132309.1	Unk-46
scaff_group046	NW_020132310.1	1	17830	NW-020132310.1	Unk-46
scaff_group046	NW_020132311.1	1	22743	NW-020132311.1	Unk-46
scaff_group046	NW_020132312.1	1	17813	NW-020132312.1	Unk-46
scaff_group046	NW_020132313.1	1	17809	NW-020132313.1	Unk-46
scaff_group046	NW_020132314.1	1	17803	NW-020132314.1	Unk-46
scaff_group046	NW_020132315.1	1	36377	NW-020132315.1	Unk-46
scaff_group046	NW_020132316.1	1	20427	NW-020132316.1	Unk-46
scaff_group046	NW_020132317.1	1	17794	NW-020132317.1	Unk-46
scaff_group046	NW_020132318.1	1	17778	NW-020132318.1	Unk-46
scaff_group046	NW_020132319.1	1	17777	NW-020132319.1	Unk-46
scaff_group046	NW_020132320.1	1	17771	NW-020132320.1	Unk-46
scaff_group046	NW_020132321.1	1	17766	NW-020132321.1	Unk-46
scaff_group046	NW_020132322.1	1	17764	NW-020132322.1	Unk-46
scaff_group046	NW_020132323.1	1	17763	NW-020132323.1	Unk-46
scaff_group046	NW_020132324.1	1	17762	NW-020132324.1	Unk-46
scaff_group046	NW_020132325.1	1	17748	NW-020132325.1	Unk-46
scaff_group046	NW_020132326.1	1	17747	NW-020132326.1	Unk-46
scaff_group046	NW_020132327.1	1	17737	NW-020132327.1	Unk-46
scaff_group046	NW_020132328.1	1	17726	NW-020132328.1	Unk-46
scaff_group046	NW_020132329.1	1	17723	NW-020132329.1	Unk-46
scaff_group046	NW_020132330.1	1	17706	NW-020132330.1	Unk-46
scaff_group046	NW_020132331.1	1	17699	NW-020132331.1	Unk-46
scaff_group046	NW_020132332.1	1	17699	NW-020132332.1	Unk-46
scaff_group046	NW_020132333.1	1	17691	NW-020132333.1	Unk-46
scaff_group046	NW_020132334.1	1	22946	NW-020132334.1	Unk-46
scaff_group046	NW_020132335.1	1	17670	NW-020132335.1	Unk-46
scaff_group046	NW_020132336.1	1	17651	NW-020132336.1	Unk-46
scaff_group046	NW_020132337.1	1	17649	NW-020132337.1	Unk-46
scaff_group046	NW_020132338.1	1	17649	NW-020132338.1	Unk-46
scaff_group046	NW_020132339.1	1	27753	NW-020132339.1	Unk-46
scaff_group046	NW_020132340.1	1	17627	NW-020132340.1	Unk-46
scaff_group046	NW_020132341.1	1	17623	NW-020132341.1	Unk-46
scaff_group046	NW_020132342.1	1	17608	NW-020132342.1	Unk-46
scaff_group046	NW_020132343.1	1	17547	NW-020132343.1	Unk-46
scaff_group046	NW_020132344.1	1	17547	NW-020132344.1	Unk-46
scaff_group046	NW_020132345.1	1	17545	NW-020132345.1	Unk-46
scaff_group046	NW_020132346.1	1	28266	NW-020132346.1	Unk-46
scaff_group046	NW_020132347.1	1	17526	NW-020132347.1	Unk-46
scaff_group046	NW_020132348.1	1	17500	NW-020132348.1	Unk-46
scaff_group046	NW_020132349.1	1	17494	NW-020132349.1	Unk-46
scaff_group046	NW_020132350.1	1	17489	NW-020132350.1	Unk-46
scaff_group046	NW_020132351.1	1	17482	NW-020132351.1	Unk-46
scaff_group046	NW_020132352.1	1	17472	NW-020132352.1	Unk-46
scaff_group046	NW_020132353.1	1	17472	NW-020132353.1	Unk-46
scaff_group046	NW_020132354.1	1	17464	NW-020132354.1	Unk-46
scaff_group046	NW_020132355.1	1	24339	NW-020132355.1	Unk-46
scaff_group046	NW_020132356.1	1	17450	NW-020132356.1	Unk-46
scaff_group046	NW_020132357.1	1	33417	NW-020132357.1	Unk-46
scaff_group046	NW_020132358.1	1	17447	NW-020132358.1	Unk-46
scaff_group046	NW_020132359.1	1	23785	NW-020132359.1	Unk-46
scaff_group046	NW_020132360.1	1	29504	NW-020132360.1	Unk-46
scaff_group046	NW_020132361.1	1	32194	NW-020132361.1	Unk-46
scaff_group046	NW_020132362.1	1	17382	NW-020132362.1	Unk-46
scaff_group046	NW_020132363.1	1	17355	NW-020132363.1	Unk-46
scaff_group046	NW_020132364.1	1	17328	NW-020132364.1	Unk-46
scaff_group046	NW_020132365.1	1	17288	NW-020132365.1	Unk-46
scaff_group046	NW_020132366.1	1	32666	NW-020132366.1	Unk-46
scaff_group046	NW_020132367.1	1	42040	NW-020132367.1	Unk-46
scaff_group046	NW_020132368.1	1	17230	NW-020132368.1	Unk-46
scaff_group046	NW_020132369.1	1	24813	NW-020132369.1	Unk-46
scaff_group046	NW_020132370.1	1	17213	NW-020132370.1	Unk-46
scaff_group046	NW_020132371.1	1	26502	NW-020132371.1	Unk-46
scaff_group046	NW_020132372.1	1	17202	NW-020132372.1	Unk-46
scaff_group046	NW_020132373.1	1	17190	NW-020132373.1	Unk-46
scaff_group046	NW_020132374.1	1	17186	NW-020132374.1	Unk-46
scaff_group046	NW_020132375.1	1	17173	NW-020132375.1	Unk-46
scaff_group046	NW_020132376.1	1	17167	NW-020132376.1	Unk-46
scaff_group046	NW_020132377.1	1	17155	NW-020132377.1	Unk-46
scaff_group046	NW_020132378.1	1	17148	NW-020132378.1	Unk-46
scaff_group046	NW_020132379.1	1	17142	NW-020132379.1	Unk-46
scaff_group046	NW_020132380.1	1	17133	NW-020132380.1	Unk-46
scaff_group046	NW_020132381.1	1	17133	NW-020132381.1	Unk-46
scaff_group046	NW_020132382.1	1	17110	NW-020132382.1	Unk-46
scaff_group046	NW_020132383.1	1	17099	NW-020132383.1	Unk-46
scaff_group046	NW_020132384.1	1	31550	NW-020132384.1	Unk-46
scaff_group046	NW_020132385.1	1	17068	NW-020132385.1	Unk-46
scaff_group046	NW_020132386.1	1	17059	NW-020132386.1	Unk-46
scaff_group046	NW_020132387.1	1	17044	NW-020132387.1	Unk-46
scaff_group046	NW_020132388.1	1	35873	NW-020132388.1	Unk-46
scaff_group046	NW_020132389.1	1	29296	NW-020132389.1	Unk-46
scaff_group046	NW_020132390.1	1	16986	NW-020132390.1	Unk-46
scaff_group046	NW_020132391.1	1	16985	NW-020132391.1	Unk-46
scaff_group046	NW_020132392.1	1	16983	NW-020132392.1	Unk-46
